Bandit,Reward,Algorithm
3.0,4.320150927646684,ThompsonSampling
3.0,1.2419837656781159,ThompsonSampling
3.0,3.065591546956121,ThompsonSampling
3.0,3.552213763074425,ThompsonSampling
3.0,3.2317068114245977,ThompsonSampling
3.0,4.130441397921629,ThompsonSampling
3.0,4.236562509993526,ThompsonSampling
3.0,4.67397591542818,ThompsonSampling
3.0,4.343588991041282,ThompsonSampling
3.0,4.776631258997724,ThompsonSampling
3.0,4.08043663460732,ThompsonSampling
3.0,3.8029382360487487,ThompsonSampling
3.0,3.4595416060555975,ThompsonSampling
3.0,4.784307992236523,ThompsonSampling
3.0,5.2311318127159385,ThompsonSampling
3.0,4.410381629887435,ThompsonSampling
3.0,3.612691186228196,ThompsonSampling
3.0,3.2144109168217567,ThompsonSampling
3.0,3.795336206144638,ThompsonSampling
3.0,4.466877607483521,ThompsonSampling
3.0,3.6244711191256958,ThompsonSampling
3.0,2.7268384910766397,ThompsonSampling
3.0,4.735642587252192,ThompsonSampling
3.0,4.167906378069274,ThompsonSampling
3.0,2.4449708951434737,ThompsonSampling
3.0,5.542423343433801,ThompsonSampling
3.0,3.6262617024262163,ThompsonSampling
3.0,4.43641853957699,ThompsonSampling
3.0,3.294310440652759,ThompsonSampling
3.0,1.9501401860925944,ThompsonSampling
3.0,3.313757633691607,ThompsonSampling
3.0,3.6445996003415027,ThompsonSampling
3.0,6.129806390668641,ThompsonSampling
3.0,4.474979916841298,ThompsonSampling
3.0,5.470760877239682,ThompsonSampling
3.0,5.590766730300919,ThompsonSampling
3.0,2.998180051950726,ThompsonSampling
3.0,4.352128037044259,ThompsonSampling
3.0,5.455505818064569,ThompsonSampling
3.0,2.6141762270241453,ThompsonSampling
3.0,4.052250173321218,ThompsonSampling
3.0,2.774623769979276,ThompsonSampling
3.0,4.159649519765085,ThompsonSampling
3.0,3.5524313240853957,ThompsonSampling
3.0,5.687159917398678,ThompsonSampling
3.0,3.8173384490707853,ThompsonSampling
3.0,3.7227690456876545,ThompsonSampling
3.0,4.004745048078202,ThompsonSampling
3.0,3.006318340750295,ThompsonSampling
3.0,4.219045888089809,ThompsonSampling
3.0,2.813525577823926,ThompsonSampling
3.0,5.383854136202171,ThompsonSampling
3.0,3.7922940363198276,ThompsonSampling
3.0,3.691503299616065,ThompsonSampling
3.0,3.637483841612672,ThompsonSampling
3.0,4.151949641553444,ThompsonSampling
3.0,3.402380870669219,ThompsonSampling
3.0,4.67369991769516,ThompsonSampling
3.0,4.438674557554397,ThompsonSampling
3.0,3.409119618210206,ThompsonSampling
3.0,3.9023806050632106,ThompsonSampling
3.0,4.485207078408891,ThompsonSampling
3.0,2.3378466990806808,ThompsonSampling
3.0,4.09284744114514,ThompsonSampling
3.0,4.0915153030020495,ThompsonSampling
3.0,3.7098375680107276,ThompsonSampling
3.0,4.000410175673178,ThompsonSampling
3.0,4.116331443567246,ThompsonSampling
3.0,3.812130875394677,ThompsonSampling
3.0,4.557213023092368,ThompsonSampling
3.0,4.4483614769181985,ThompsonSampling
3.0,3.4530424311536345,ThompsonSampling
3.0,5.37817192946423,ThompsonSampling
3.0,3.9704093580083972,ThompsonSampling
3.0,5.224041622355969,ThompsonSampling
3.0,3.908161862251784,ThompsonSampling
3.0,4.50230857625172,ThompsonSampling
3.0,1.400767262572205,ThompsonSampling
3.0,4.925806706390183,ThompsonSampling
3.0,5.433510832608005,ThompsonSampling
3.0,4.948217273280204,ThompsonSampling
3.0,5.316647554980808,ThompsonSampling
3.0,4.7613469511826345,ThompsonSampling
3.0,2.7004353662133536,ThompsonSampling
3.0,3.1287571281308324,ThompsonSampling
3.0,2.834979739729426,ThompsonSampling
3.0,5.829200844036986,ThompsonSampling
3.0,5.404918175394255,ThompsonSampling
3.0,3.66148096205909,ThompsonSampling
3.0,4.83294142440769,ThompsonSampling
3.0,4.419459180313414,ThompsonSampling
3.0,3.6632225035172006,ThompsonSampling
3.0,4.860530603587642,ThompsonSampling
3.0,4.129912936527518,ThompsonSampling
3.0,4.5826763670383945,ThompsonSampling
3.0,3.0348092704220777,ThompsonSampling
3.0,5.875456146597911,ThompsonSampling
3.0,3.301898127175278,ThompsonSampling
3.0,4.876211370992062,ThompsonSampling
3.0,3.929108819372826,ThompsonSampling
3.0,3.2947951377990394,ThompsonSampling
3.0,3.9210980256829475,ThompsonSampling
3.0,3.545194676245801,ThompsonSampling
3.0,5.812733324412582,ThompsonSampling
3.0,4.79476607674007,ThompsonSampling
3.0,4.13026878368617,ThompsonSampling
3.0,5.115990488821948,ThompsonSampling
3.0,3.326767966923133,ThompsonSampling
3.0,3.7334360595450606,ThompsonSampling
3.0,3.6954328021718283,ThompsonSampling
3.0,5.8686036015693785,ThompsonSampling
3.0,4.253348336952732,ThompsonSampling
3.0,3.813151453861701,ThompsonSampling
3.0,4.599710052806378,ThompsonSampling
3.0,5.603533463796797,ThompsonSampling
3.0,5.2917768533291145,ThompsonSampling
3.0,3.9723115943524925,ThompsonSampling
3.0,4.19441619532614,ThompsonSampling
3.0,2.2354481461711044,ThompsonSampling
3.0,2.4595298466936244,ThompsonSampling
3.0,4.911664075735672,ThompsonSampling
3.0,4.351397161741812,ThompsonSampling
3.0,5.521338790078665,ThompsonSampling
3.0,3.732630681644122,ThompsonSampling
3.0,4.380713999249076,ThompsonSampling
3.0,3.2963034233732125,ThompsonSampling
3.0,1.417463816382039,ThompsonSampling
3.0,4.021196917144989,ThompsonSampling
3.0,5.902082839988876,ThompsonSampling
3.0,1.986792437259377,ThompsonSampling
3.0,5.071666064973469,ThompsonSampling
3.0,4.6797139706796695,ThompsonSampling
3.0,4.105960837117041,ThompsonSampling
3.0,6.100072448392219,ThompsonSampling
3.0,4.204493431797978,ThompsonSampling
3.0,4.53966374334326,ThompsonSampling
3.0,4.236849513853395,ThompsonSampling
3.0,5.164014669254373,ThompsonSampling
3.0,5.229654073067052,ThompsonSampling
3.0,4.272054920501765,ThompsonSampling
3.0,3.829193748823806,ThompsonSampling
3.0,4.01046125015903,ThompsonSampling
3.0,2.9957434605264943,ThompsonSampling
3.0,1.7942186691451942,ThompsonSampling
3.0,5.011610841163797,ThompsonSampling
3.0,4.058321695873997,ThompsonSampling
3.0,4.706082646841746,ThompsonSampling
3.0,4.532280583194481,ThompsonSampling
3.0,4.389541220840576,ThompsonSampling
3.0,3.8202329614942343,ThompsonSampling
3.0,2.9326795911285712,ThompsonSampling
3.0,3.756237072633989,ThompsonSampling
3.0,4.63770672163219,ThompsonSampling
3.0,3.677291664644389,ThompsonSampling
3.0,1.976287696468225,ThompsonSampling
3.0,5.243814199741189,ThompsonSampling
3.0,4.575539310713248,ThompsonSampling
3.0,4.9609883852892125,ThompsonSampling
3.0,2.4831681764650932,ThompsonSampling
3.0,3.552868681743486,ThompsonSampling
3.0,3.229586820058762,ThompsonSampling
3.0,3.006057936082213,ThompsonSampling
3.0,3.86549649927545,ThompsonSampling
3.0,3.178199759043078,ThompsonSampling
3.0,5.298777208448832,ThompsonSampling
3.0,5.219023770520437,ThompsonSampling
3.0,4.533697565576569,ThompsonSampling
3.0,4.989373807751498,ThompsonSampling
3.0,4.620050283771035,ThompsonSampling
3.0,2.780109659747998,ThompsonSampling
3.0,4.527057870102518,ThompsonSampling
3.0,5.202054486078605,ThompsonSampling
3.0,2.868677286922429,ThompsonSampling
3.0,4.937282555010585,ThompsonSampling
3.0,4.926960710903404,ThompsonSampling
3.0,5.29260426721782,ThompsonSampling
3.0,3.652353527668446,ThompsonSampling
3.0,5.310038295031346,ThompsonSampling
3.0,3.795357789413493,ThompsonSampling
3.0,5.692537923512939,ThompsonSampling
3.0,3.1542637833610265,ThompsonSampling
3.0,4.793705634599257,ThompsonSampling
3.0,4.824219234780062,ThompsonSampling
3.0,4.917019692275809,ThompsonSampling
3.0,5.913758107897287,ThompsonSampling
3.0,4.645927196236862,ThompsonSampling
3.0,5.346068238052514,ThompsonSampling
3.0,3.856644325218174,ThompsonSampling
3.0,4.208485316914418,ThompsonSampling
3.0,3.444917644390193,ThompsonSampling
3.0,4.302418351144148,ThompsonSampling
3.0,3.7791954405542816,ThompsonSampling
3.0,4.067116527467637,ThompsonSampling
3.0,3.033185188912669,ThompsonSampling
3.0,3.5163340844218536,ThompsonSampling
3.0,5.754725023346127,ThompsonSampling
3.0,3.456963099843994,ThompsonSampling
3.0,4.8104998679259285,ThompsonSampling
3.0,3.9133880206868903,ThompsonSampling
3.0,3.0464678842329738,ThompsonSampling
3.0,4.235190003160868,ThompsonSampling
3.0,3.9149176553540395,ThompsonSampling
3.0,2.679036035658102,ThompsonSampling
3.0,4.842887425085806,ThompsonSampling
3.0,1.886982727276433,ThompsonSampling
3.0,3.948261198636785,ThompsonSampling
3.0,2.422732045995762,ThompsonSampling
3.0,2.3034365895918825,ThompsonSampling
3.0,5.294864279312549,ThompsonSampling
3.0,3.0980194492622686,ThompsonSampling
3.0,4.677157040311979,ThompsonSampling
3.0,2.9238569799021255,ThompsonSampling
3.0,3.1552234333145623,ThompsonSampling
3.0,4.269821618602965,ThompsonSampling
3.0,5.633397669215077,ThompsonSampling
3.0,5.728764251805216,ThompsonSampling
3.0,5.285046357946687,ThompsonSampling
3.0,2.9559082793339417,ThompsonSampling
3.0,3.718793401912272,ThompsonSampling
3.0,2.225592513140985,ThompsonSampling
3.0,2.407972416623702,ThompsonSampling
3.0,3.1310745433329865,ThompsonSampling
3.0,4.243527439354929,ThompsonSampling
3.0,3.162523846538385,ThompsonSampling
3.0,2.386125215971995,ThompsonSampling
3.0,3.3699964787475842,ThompsonSampling
3.0,4.615663481667951,ThompsonSampling
3.0,3.446082445191918,ThompsonSampling
3.0,3.6846622907912967,ThompsonSampling
3.0,3.2285022137055654,ThompsonSampling
3.0,4.191143279621638,ThompsonSampling
3.0,3.082078782142942,ThompsonSampling
3.0,5.1541415047986945,ThompsonSampling
3.0,4.532344699945336,ThompsonSampling
3.0,5.513005724627804,ThompsonSampling
3.0,3.444929829472536,ThompsonSampling
3.0,2.0921600704628176,ThompsonSampling
3.0,3.3832598025891234,ThompsonSampling
3.0,4.780711229588436,ThompsonSampling
3.0,4.396504709160823,ThompsonSampling
3.0,2.7872835003206315,ThompsonSampling
3.0,4.427031964098085,ThompsonSampling
3.0,4.559578195265658,ThompsonSampling
3.0,4.314361126900206,ThompsonSampling
3.0,3.407636583503123,ThompsonSampling
3.0,3.589108295710587,ThompsonSampling
3.0,3.787297294114262,ThompsonSampling
3.0,4.189862707814215,ThompsonSampling
3.0,4.444262262880214,ThompsonSampling
3.0,2.8577143920992327,ThompsonSampling
3.0,3.1667092476275895,ThompsonSampling
3.0,3.6327760043647443,ThompsonSampling
3.0,2.5447000529773067,ThompsonSampling
3.0,3.030985030362066,ThompsonSampling
3.0,2.7792469125299046,ThompsonSampling
3.0,3.0059631916753817,ThompsonSampling
3.0,4.200587347078802,ThompsonSampling
3.0,6.2520047332511535,ThompsonSampling
3.0,2.727270290596377,ThompsonSampling
3.0,2.9183294374153856,ThompsonSampling
3.0,4.556927255606314,ThompsonSampling
3.0,3.2755292368190667,ThompsonSampling
3.0,3.231629987338729,ThompsonSampling
3.0,2.118938393124055,ThompsonSampling
3.0,5.206815422898247,ThompsonSampling
3.0,3.6206683518140927,ThompsonSampling
3.0,3.553782073568126,ThompsonSampling
3.0,3.3378451079840517,ThompsonSampling
3.0,5.327828173309992,ThompsonSampling
3.0,3.627936844931501,ThompsonSampling
3.0,5.410716245809278,ThompsonSampling
3.0,2.387611703079583,ThompsonSampling
3.0,2.091436726870173,ThompsonSampling
3.0,4.541347464654576,ThompsonSampling
3.0,4.21564779554785,ThompsonSampling
3.0,3.751834555172445,ThompsonSampling
3.0,2.8611212486793773,ThompsonSampling
3.0,3.3001685865963477,ThompsonSampling
3.0,5.440907315554743,ThompsonSampling
3.0,4.015413215673222,ThompsonSampling
3.0,2.4167900622286504,ThompsonSampling
3.0,5.609090298509907,ThompsonSampling
3.0,2.093303307079774,ThompsonSampling
3.0,3.331636546211478,ThompsonSampling
3.0,4.77381718485875,ThompsonSampling
3.0,2.8183793966358546,ThompsonSampling
3.0,5.376591140363173,ThompsonSampling
3.0,4.828412713060475,ThompsonSampling
3.0,3.5417926832435773,ThompsonSampling
3.0,4.397554365067372,ThompsonSampling
3.0,2.689073781258301,ThompsonSampling
3.0,3.4900082466957874,ThompsonSampling
3.0,5.808446432064798,ThompsonSampling
3.0,4.588183652755902,ThompsonSampling
3.0,4.77777234679422,ThompsonSampling
3.0,4.765228127074678,ThompsonSampling
3.0,3.627562309103109,ThompsonSampling
3.0,4.735409965792851,ThompsonSampling
3.0,1.9184398654208015,ThompsonSampling
3.0,6.866003188529284,ThompsonSampling
3.0,4.8421910394656225,ThompsonSampling
3.0,4.113510592060326,ThompsonSampling
3.0,3.5828861242673797,ThompsonSampling
3.0,3.3422252218459443,ThompsonSampling
3.0,4.09308627285428,ThompsonSampling
3.0,4.822547702100071,ThompsonSampling
3.0,3.9649749902369376,ThompsonSampling
3.0,4.67760173386075,ThompsonSampling
3.0,4.441183166431729,ThompsonSampling
3.0,3.99248069883564,ThompsonSampling
3.0,3.6551878027296625,ThompsonSampling
3.0,5.083332180882731,ThompsonSampling
3.0,3.142572043406243,ThompsonSampling
3.0,4.428792951230222,ThompsonSampling
3.0,4.221304734392749,ThompsonSampling
3.0,3.891860906736348,ThompsonSampling
3.0,3.646050508276763,ThompsonSampling
3.0,3.612213350803521,ThompsonSampling
3.0,5.514657730444558,ThompsonSampling
3.0,2.152316092237788,ThompsonSampling
3.0,3.6832980941689897,ThompsonSampling
3.0,3.090053043844586,ThompsonSampling
3.0,4.962933422461545,ThompsonSampling
3.0,4.166760673890335,ThompsonSampling
3.0,4.455134621928448,ThompsonSampling
3.0,4.779419950194571,ThompsonSampling
3.0,4.642073693785081,ThompsonSampling
3.0,3.7290462608101858,ThompsonSampling
3.0,5.0124303262459575,ThompsonSampling
3.0,3.3771528229415972,ThompsonSampling
3.0,5.424864697603595,ThompsonSampling
3.0,3.171548167091412,ThompsonSampling
3.0,4.5206059422313425,ThompsonSampling
3.0,3.7825493355860993,ThompsonSampling
3.0,4.013854872087095,ThompsonSampling
3.0,4.369255935154469,ThompsonSampling
3.0,3.2100834552128945,ThompsonSampling
3.0,3.238241690547336,ThompsonSampling
3.0,4.165157305012165,ThompsonSampling
3.0,4.158517076911288,ThompsonSampling
3.0,5.516249007194271,ThompsonSampling
3.0,5.831759995625885,ThompsonSampling
3.0,5.266172466420715,ThompsonSampling
3.0,4.383063572592904,ThompsonSampling
3.0,4.569380907562835,ThompsonSampling
3.0,3.981206763600761,ThompsonSampling
3.0,4.584994154123968,ThompsonSampling
3.0,2.7802345985144274,ThompsonSampling
3.0,3.3525695393738606,ThompsonSampling
3.0,5.680136072625099,ThompsonSampling
3.0,4.297134150343307,ThompsonSampling
3.0,2.6518732082015704,ThompsonSampling
3.0,2.893031258967013,ThompsonSampling
3.0,4.608750874588863,ThompsonSampling
3.0,3.8438340688670527,ThompsonSampling
3.0,5.206060606843863,ThompsonSampling
3.0,3.597373755089524,ThompsonSampling
3.0,4.987447082622773,ThompsonSampling
3.0,4.734791506640746,ThompsonSampling
3.0,2.463190558246021,ThompsonSampling
3.0,5.3022707220141685,ThompsonSampling
3.0,3.82581801645995,ThompsonSampling
3.0,4.946281230980179,ThompsonSampling
3.0,3.289930033060952,ThompsonSampling
3.0,3.686586919855989,ThompsonSampling
3.0,3.998988970495402,ThompsonSampling
3.0,3.1711817334232,ThompsonSampling
3.0,3.738802360082543,ThompsonSampling
3.0,3.8399738916857658,ThompsonSampling
3.0,2.0009627430198647,ThompsonSampling
3.0,4.338629524957839,ThompsonSampling
3.0,4.171563515573179,ThompsonSampling
3.0,3.473988754151372,ThompsonSampling
3.0,4.543101073691714,ThompsonSampling
3.0,5.53789892878549,ThompsonSampling
3.0,4.3814267988067,ThompsonSampling
3.0,3.260737999520013,ThompsonSampling
3.0,3.6176359949509935,ThompsonSampling
3.0,3.4548622881131914,ThompsonSampling
3.0,3.8201404150514704,ThompsonSampling
3.0,3.9297414349684705,ThompsonSampling
3.0,3.622672993355848,ThompsonSampling
3.0,3.2387447585395526,ThompsonSampling
3.0,2.6541080815453952,ThompsonSampling
3.0,3.4045773008420923,ThompsonSampling
3.0,5.184288207951755,ThompsonSampling
3.0,3.946044360879614,ThompsonSampling
3.0,5.594931138840974,ThompsonSampling
3.0,5.105033487701463,ThompsonSampling
3.0,4.02698423149276,ThompsonSampling
3.0,4.518361138708093,ThompsonSampling
3.0,3.8978341133778076,ThompsonSampling
3.0,4.388877165275001,ThompsonSampling
3.0,5.030762084374153,ThompsonSampling
3.0,1.8962786385994468,ThompsonSampling
3.0,1.430891849241839,ThompsonSampling
3.0,5.558304877073503,ThompsonSampling
3.0,3.4217665261347823,ThompsonSampling
3.0,3.832936802363739,ThompsonSampling
3.0,6.48196572791061,ThompsonSampling
3.0,4.913767034907205,ThompsonSampling
3.0,3.689926225396924,ThompsonSampling
3.0,3.6721563647025395,ThompsonSampling
3.0,4.782060612358088,ThompsonSampling
3.0,2.441047916817122,ThompsonSampling
3.0,5.954308734906406,ThompsonSampling
3.0,3.1521654099566128,ThompsonSampling
3.0,2.594444998279111,ThompsonSampling
3.0,2.9696975498949043,ThompsonSampling
3.0,4.14202600489736,ThompsonSampling
3.0,4.475114591679413,ThompsonSampling
3.0,3.8454402612881387,ThompsonSampling
3.0,3.6076370333140466,ThompsonSampling
3.0,3.717868195585271,ThompsonSampling
3.0,5.705239552007038,ThompsonSampling
3.0,3.2978094953746866,ThompsonSampling
3.0,4.148499748704788,ThompsonSampling
3.0,2.6047756159638515,ThompsonSampling
3.0,5.275771604493148,ThompsonSampling
3.0,2.899238498960928,ThompsonSampling
3.0,3.3419651334709894,ThompsonSampling
3.0,3.074469844833705,ThompsonSampling
3.0,4.8159290310547345,ThompsonSampling
3.0,3.7464153596667016,ThompsonSampling
3.0,5.245486362770081,ThompsonSampling
3.0,4.7155996767765,ThompsonSampling
3.0,2.6792343320495413,ThompsonSampling
3.0,2.618059704389756,ThompsonSampling
3.0,4.764362789598573,ThompsonSampling
3.0,4.961199240050711,ThompsonSampling
3.0,3.9401135132416147,ThompsonSampling
3.0,3.059912902918824,ThompsonSampling
3.0,2.725047288557156,ThompsonSampling
3.0,3.3144335259369893,ThompsonSampling
3.0,3.90053821898414,ThompsonSampling
3.0,5.186516265336108,ThompsonSampling
3.0,3.1251717885836205,ThompsonSampling
3.0,4.751101826427666,ThompsonSampling
3.0,5.509209727500531,ThompsonSampling
3.0,3.178294438489976,ThompsonSampling
3.0,4.2206633700002865,ThompsonSampling
3.0,2.9190630559177144,ThompsonSampling
3.0,1.5197808554774799,ThompsonSampling
3.0,2.576420726106167,ThompsonSampling
3.0,4.477674106108144,ThompsonSampling
3.0,1.3824270279316884,ThompsonSampling
3.0,4.384597052776431,ThompsonSampling
3.0,4.656899776273206,ThompsonSampling
3.0,6.0544894382039,ThompsonSampling
3.0,3.712215362114673,ThompsonSampling
3.0,5.944250486105746,ThompsonSampling
3.0,4.016000015918158,ThompsonSampling
3.0,4.879054357722806,ThompsonSampling
3.0,3.6905466595991694,ThompsonSampling
3.0,4.902651118519485,ThompsonSampling
3.0,3.9523836425336314,ThompsonSampling
3.0,2.2522405747175105,ThompsonSampling
3.0,4.892351163217614,ThompsonSampling
3.0,3.6931662198876234,ThompsonSampling
3.0,3.7496685207155553,ThompsonSampling
3.0,2.7819606222363378,ThompsonSampling
3.0,2.390954003153574,ThompsonSampling
3.0,4.115559952260623,ThompsonSampling
3.0,4.559109558395347,ThompsonSampling
3.0,2.901679022088899,ThompsonSampling
3.0,6.135082763288967,ThompsonSampling
3.0,5.163439370327058,ThompsonSampling
3.0,3.4536418760488097,ThompsonSampling
3.0,4.438371657270491,ThompsonSampling
3.0,3.443516944255142,ThompsonSampling
3.0,4.008342761727093,ThompsonSampling
3.0,4.2047633997726575,ThompsonSampling
3.0,5.618872374565497,ThompsonSampling
3.0,3.395955965506057,ThompsonSampling
3.0,4.576813075394771,ThompsonSampling
3.0,3.356408905628427,ThompsonSampling
3.0,4.790888160190942,ThompsonSampling
3.0,2.7455320258570834,ThompsonSampling
3.0,3.604819484326164,ThompsonSampling
3.0,4.716474543273576,ThompsonSampling
3.0,1.389646390903605,ThompsonSampling
3.0,4.2899556231372,ThompsonSampling
3.0,2.767596164405232,ThompsonSampling
3.0,5.046140919772402,ThompsonSampling
3.0,3.9122092481420836,ThompsonSampling
3.0,4.534166052191593,ThompsonSampling
3.0,3.2922313559890126,ThompsonSampling
3.0,5.469695183643905,ThompsonSampling
3.0,5.117879269588723,ThompsonSampling
3.0,4.73279973389055,ThompsonSampling
3.0,4.032315025135966,ThompsonSampling
3.0,3.997168828593359,ThompsonSampling
3.0,2.753021448913393,ThompsonSampling
3.0,3.14379987077109,ThompsonSampling
3.0,3.2679157918058905,ThompsonSampling
3.0,4.791460649429671,ThompsonSampling
3.0,2.423863555028539,ThompsonSampling
3.0,3.605845753168591,ThompsonSampling
3.0,4.064156151905248,ThompsonSampling
3.0,4.2854486973560695,ThompsonSampling
3.0,3.646767481540458,ThompsonSampling
3.0,2.7593015324995545,ThompsonSampling
3.0,4.6152207815999935,ThompsonSampling
3.0,5.1983572617740865,ThompsonSampling
3.0,3.7131549460238,ThompsonSampling
3.0,4.4109807025673895,ThompsonSampling
3.0,2.4278693419121473,ThompsonSampling
3.0,3.9821004486730116,ThompsonSampling
3.0,3.9019076156959325,ThompsonSampling
3.0,3.674309364504204,ThompsonSampling
3.0,2.1845800555119332,ThompsonSampling
3.0,4.7077058062191695,ThompsonSampling
3.0,3.141079290993098,ThompsonSampling
3.0,4.829830977867806,ThompsonSampling
3.0,5.7385953721044345,ThompsonSampling
3.0,5.27436198543011,ThompsonSampling
3.0,4.201831681639085,ThompsonSampling
3.0,3.535164664810204,ThompsonSampling
3.0,2.3584993211598757,ThompsonSampling
3.0,2.0415117313403677,ThompsonSampling
3.0,5.230727930586302,ThompsonSampling
3.0,3.6146564485302815,ThompsonSampling
3.0,3.3014796035295273,ThompsonSampling
3.0,3.082314002706389,ThompsonSampling
3.0,2.5693817881735828,ThompsonSampling
3.0,3.9088045357956145,ThompsonSampling
3.0,2.3020338994705813,ThompsonSampling
3.0,5.16620471838606,ThompsonSampling
3.0,4.0461382768166025,ThompsonSampling
3.0,4.0083211012885345,ThompsonSampling
3.0,3.0444070209433924,ThompsonSampling
3.0,4.353494696310991,ThompsonSampling
3.0,4.635931304905189,ThompsonSampling
3.0,3.942684474135057,ThompsonSampling
3.0,4.168985904595226,ThompsonSampling
3.0,1.897732402566454,ThompsonSampling
3.0,3.2769896393054494,ThompsonSampling
3.0,2.2817719918616763,ThompsonSampling
3.0,4.21850654127427,ThompsonSampling
3.0,2.8982759646267593,ThompsonSampling
3.0,4.599697723507213,ThompsonSampling
3.0,2.6962545160360456,ThompsonSampling
3.0,3.5844591156889436,ThompsonSampling
3.0,4.935602541917981,ThompsonSampling
3.0,3.561833164557931,ThompsonSampling
3.0,4.0621101708562515,ThompsonSampling
3.0,3.57124079592574,ThompsonSampling
3.0,3.3346978350220366,ThompsonSampling
3.0,4.659209555354439,ThompsonSampling
3.0,2.9553541603172233,ThompsonSampling
3.0,3.746404745148686,ThompsonSampling
3.0,4.877317253951313,ThompsonSampling
3.0,4.809428035477505,ThompsonSampling
3.0,2.6478380367670216,ThompsonSampling
3.0,5.7909889338399045,ThompsonSampling
3.0,5.5841316895570525,ThompsonSampling
3.0,3.1004268957533867,ThompsonSampling
3.0,5.501322897477705,ThompsonSampling
3.0,4.1360133689642575,ThompsonSampling
3.0,4.647487269288557,ThompsonSampling
3.0,4.632372331491183,ThompsonSampling
3.0,3.335584756820182,ThompsonSampling
3.0,3.8000179871948374,ThompsonSampling
3.0,4.544125294949032,ThompsonSampling
3.0,3.266204700226388,ThompsonSampling
3.0,5.468176965912835,ThompsonSampling
3.0,4.744422813258697,ThompsonSampling
3.0,2.6177166178193603,ThompsonSampling
3.0,3.058554978155373,ThompsonSampling
3.0,4.181122261711984,ThompsonSampling
3.0,4.267220743362035,ThompsonSampling
3.0,3.482298766465651,ThompsonSampling
3.0,1.162011339497767,ThompsonSampling
3.0,4.308462651936706,ThompsonSampling
3.0,4.96792395534293,ThompsonSampling
3.0,4.353054509546392,ThompsonSampling
3.0,2.2362016968144434,ThompsonSampling
3.0,3.2098072588273463,ThompsonSampling
3.0,3.723161775997565,ThompsonSampling
3.0,4.060384190312659,ThompsonSampling
3.0,5.088436163230082,ThompsonSampling
3.0,3.6298994400650657,ThompsonSampling
3.0,3.3783555702692483,ThompsonSampling
3.0,1.9299807173763406,ThompsonSampling
3.0,3.3313636735293084,ThompsonSampling
3.0,3.3759557498965123,ThompsonSampling
3.0,3.83271503540691,ThompsonSampling
3.0,2.4807721084058816,ThompsonSampling
3.0,3.4366355105337596,ThompsonSampling
3.0,3.184952799291941,ThompsonSampling
3.0,4.294598467394669,ThompsonSampling
3.0,3.5172227205133106,ThompsonSampling
3.0,3.7173636502407317,ThompsonSampling
3.0,4.6705396203082215,ThompsonSampling
3.0,5.6782964867988195,ThompsonSampling
3.0,5.034291254024347,ThompsonSampling
3.0,4.778070457202554,ThompsonSampling
3.0,2.674458261171873,ThompsonSampling
3.0,4.827322386347102,ThompsonSampling
3.0,5.664954264596393,ThompsonSampling
3.0,2.7814378701705875,ThompsonSampling
3.0,3.356750794361201,ThompsonSampling
3.0,3.8578324688132497,ThompsonSampling
3.0,4.945286321087218,ThompsonSampling
3.0,4.507010409688278,ThompsonSampling
3.0,4.799611742857391,ThompsonSampling
3.0,4.562279518461967,ThompsonSampling
3.0,3.747429201813966,ThompsonSampling
3.0,3.033167536242953,ThompsonSampling
3.0,3.8288220769419112,ThompsonSampling
3.0,4.624244943047093,ThompsonSampling
3.0,5.117720221626528,ThompsonSampling
3.0,3.5391840134340296,ThompsonSampling
3.0,5.885916433508132,ThompsonSampling
3.0,3.243546220211297,ThompsonSampling
3.0,3.781336773181622,ThompsonSampling
3.0,2.510541909268556,ThompsonSampling
3.0,4.590254738500945,ThompsonSampling
3.0,4.914845293720328,ThompsonSampling
3.0,4.168172309994967,ThompsonSampling
3.0,3.8355954487537587,ThompsonSampling
3.0,3.498534935132453,ThompsonSampling
3.0,3.3509960669529075,ThompsonSampling
3.0,3.7249203000435,ThompsonSampling
3.0,3.6649272855534485,ThompsonSampling
3.0,5.000332138430101,ThompsonSampling
3.0,2.7556859536509792,ThompsonSampling
3.0,2.295638648255303,ThompsonSampling
3.0,5.397419260758286,ThompsonSampling
3.0,3.410073786654455,ThompsonSampling
3.0,2.199012730079605,ThompsonSampling
3.0,4.635194076234453,ThompsonSampling
3.0,4.913248928852742,ThompsonSampling
3.0,4.221949118196101,ThompsonSampling
3.0,4.081348449457734,ThompsonSampling
3.0,3.083546905836072,ThompsonSampling
3.0,3.7563810732151013,ThompsonSampling
3.0,3.159723308206202,ThompsonSampling
3.0,3.3596654737630893,ThompsonSampling
3.0,5.088060512186239,ThompsonSampling
3.0,4.424558040914357,ThompsonSampling
3.0,3.127051237763843,ThompsonSampling
3.0,4.734682480584884,ThompsonSampling
3.0,6.297831950516791,ThompsonSampling
3.0,3.785706920603794,ThompsonSampling
3.0,2.883173782345793,ThompsonSampling
3.0,4.830270137966619,ThompsonSampling
3.0,3.3658657356063144,ThompsonSampling
3.0,5.974929892034385,ThompsonSampling
3.0,5.244473071972532,ThompsonSampling
3.0,2.748818422439523,ThompsonSampling
3.0,5.375140688091371,ThompsonSampling
3.0,4.507577217581103,ThompsonSampling
3.0,5.252146250821232,ThompsonSampling
3.0,5.090156084546676,ThompsonSampling
3.0,4.853478826975202,ThompsonSampling
